"userid","cpc","organic","affiliate","social","signup_date"
"16154e96-fe73-4186-8965-d800bce36577",1,0,0,1,2017-01-04
"1402782d-43f1-4aad-86d0-0b07d941180e",0,0,1,0,2017-03-15
"92844d37-b82e-40a6-91bb-55acda0f5393",0,0,1,1,2017-03-08
"d5a8e996-614e-4b42-a135-c054d3c44021",0,0,1,1,2017-02-27
"00609b85-9895-4519-a48f-f18e73fa4cb7",0,0,1,0,2017-01-06
"3270f258-f17a-463a-817b-4d314fc4b949",0,0,1,1,2017-01-02
"21aa04af-cafa-4f75-b738-ec51236e1437",0,0,1,0,2017-02-15
"dc4ec103-9440-4e4f-acc0-d3513518eeeb",1,0,0,1,2017-03-20
"569c6877-53ed-41c3-a4a4-0d8ca647e25f",0,0,1,1,2017-04-01
"fa367b1e-3277-4230-9176-58242c01e07d",0,0,1,0,2017-01-05
"3e0ad155-4927-49f7-aa1e-8e2d6d3d4cfc",1,1,0,1,2017-02-17
"8f2bce5d-bda6-4eab-88f3-2c72ef10a01b",1,0,0,1,2017-04-01
"b56d1aa9-283e-420e-b0b9-0ef6e5e716fe",0,0,1,0,2017-02-26
"29e7bbff-bc7e-429f-b96e-e57d686115db",1,0,1,0,2017-03-06
"eb4f26a2-42c4-40c4-8fb0-afa30fb9e454",0,0,1,1,2017-01-12
"cc8c53fd-0843-4afd-98dd-b555149e2b97",0,0,1,1,2017-01-06
"b08567e9-1972-4c9a-b66b-d63587500d8c",0,0,1,0,2017-02-23
"89fbf714-efbb-4f65-b497-1f6a67a5c4f4",1,0,1,0,2017-01-31
"f7f13a4d-1d90-4b7e-843f-5826c8e4f001",0,0,1,1,2017-02-26
"910e538f-7596-43ee-b9c5-d7c65b7612e6",1,1,0,0,2017-01-31
"7555b8e2-779d-41af-935b-adb88e76664d",0,1,0,0,2017-02-11
"1aa92a08-cced-4d6b-9261-c76542363e06",1,0,1,1,2017-02-27
"de8680b4-0d9b-4374-8087-4b0145933c33",1,1,0,0,2017-03-08
"82a9e116-a2d1-4b1f-b2ea-fec40b56ffc9",0,0,1,1,2017-03-04
"a15e08e6-3ad9-4d30-8ef3-a4f24f25d773",1,0,1,0,2017-01-15
"6d502228-fb5a-4807-bdd3-d86672022958",0,0,1,1,2017-03-14
"ef7f1bd0-0ffb-4d74-90ae-f4b24d291230",0,0,1,1,2017-01-14
"4018516e-9aa6-485d-9a87-821c6f49e35f",1,0,0,1,2017-01-23
"8565bee7-d259-41e9-8c2c-27061538d9f5",0,0,1,1,2017-03-22
"40c1b510-381c-4cfc-ae0d-a78335d6598f",0,0,1,0,2017-03-19
"56b40242-c26c-42f5-aea7-217afa027ae9",1,0,0,1,2017-02-16
"5c7f6b29-f6b6-46c4-a0c3-2a2af9649955",0,0,1,0,2017-03-31
"9fadd506-8038-4fe4-bb50-ea1094925fe3",0,0,1,1,2017-03-15
"29417c91-bcaf-45a4-b1eb-5a5182186406",1,0,0,1,2017-01-06
"6313af28-7e73-48a5-b3a9-59aa0b95d62a",0,0,1,1,2017-03-10
"897eb2d7-d777-4aba-82d7-e50ef7ac5ed1",1,0,1,0,2017-01-08
"4edb3853-dca8-40fd-9ea3-6df8c3a23a32",0,0,1,0,2017-03-25
"48cb5395-4392-4885-ac64-e4c05d8a14b4",1,0,0,0,2017-01-07
"c61c0e3b-549f-49be-9089-ace49064a041",1,1,0,1,2017-01-01
"1af1e3a5-e239-4153-b360-6e5a6427168a",0,0,1,0,2017-02-28
"05ac46f3-96fa-4841-bd5b-f6236e204598",0,0,1,1,2017-01-02
"9ff2a82b-dc60-4a97-ad0a-377ea77d3240",0,0,1,1,2017-03-24
"5188757e-6bac-447b-982b-5ef196df33ec",0,0,1,1,2017-02-02
"70584765-8b91-4ccd-b174-4d8bfcf1ec38",0,1,0,1,2017-03-22
"19030d9c-94ad-4f19-a9f5-edfd7da9530f",1,0,1,0,2017-01-13
"db77e688-3366-4f7f-8688-6878156623e6",1,1,0,1,2017-02-01
"98079173-7c24-4f99-bbe7-76bcf72290e9",0,0,1,1,2017-03-25
"f6580a1d-7f39-45de-9daf-83024efd4dd6",1,0,0,0,2017-01-23
"ebdebe8a-e5f2-407b-b223-181b0ee78667",0,0,1,1,2017-01-15
"02d86164-358d-4de5-857b-e58c5e1fb124",0,0,1,1,2017-03-11
"d361bc2a-b7ce-48af-8861-f69ca16255e1",0,0,1,0,2017-03-19
"3dc6cb7e-4d2e-4fd8-96a0-d5d01ca12584",0,0,1,0,2017-01-03
"a50629ac-a34b-4457-aa8c-c7afe3ce5518",1,0,1,0,2017-03-23
"6fbd47a4-e954-4ec7-8291-0e5b511b1feb",0,0,1,1,2017-01-03
"457acc94-8b90-440a-b665-2e1e08cd33ef",0,0,1,1,2017-02-22
"23c22ab5-3096-486d-a615-831583c3e524",0,0,1,0,2017-03-15
"0d9e3999-11a9-4cef-99b6-9873506bc7df",0,0,1,0,2017-03-16
"e4ebaa63-a664-4f47-a566-d38b50f152a0",0,0,1,0,2017-03-09
"de58c6ab-d4dd-484e-8abb-48884e6df606",1,0,1,0,2017-03-17
"13b19285-6167-4897-a9b7-73cc78511fef",0,0,1,0,2017-03-18
"d998fb34-94ec-4266-b387-380e9fedc6f6",0,0,1,1,2017-02-12
"74debfe8-98fe-4fe5-b266-c484b857bcf8",0,0,1,1,2017-01-30
"af5296b8-ae80-4d57-a3a6-87b71e948692",0,0,1,0,2017-03-13
"f1a62648-e620-4816-b514-764e7c203e48",1,0,0,0,2017-01-04
"955b098e-7222-4475-8a3d-45c3f19f4f8f",0,0,1,0,2017-02-28
"e2ce3e61-d4d2-4149-9d4e-9ae9f362a1c2",0,0,1,1,2017-01-28
"d93d0b54-e0a7-40a7-a461-7ccfeb452c7f",0,0,1,1,2017-03-19
"94d07cfb-7574-4bed-8e8e-60c70ac4ec35",1,0,0,0,2017-02-08
"8273b7fe-17ed-4cf2-8cc5-d38d79b00e87",0,0,1,1,2017-02-28
"6baaf15a-faf7-45fb-ae41-5383d95ea5d7",1,0,1,0,2017-01-06
"a9566bff-9a7b-4a8f-8826-f799ef8b08bb",0,0,1,0,2017-03-30
"34272082-3cc0-40c8-a81c-aa0807c45e79",1,0,1,1,2017-02-03
"ee4c6204-94f4-4e6d-82d8-1cf39072207a",0,0,1,1,2017-03-27
"0a3cf1fb-12dd-4169-87ad-5a5b7643895b",1,0,0,1,2017-02-12
"131ba1de-d713-47f2-8465-a3b183b29d53",0,1,0,1,2017-02-18
"788ed3c5-3ccc-4232-9bd8-a5ef564a5677",0,0,1,1,2017-03-09
"679579fd-7b6a-499d-a240-19643b29003d",1,0,0,1,2017-02-06
"6f368db0-5a08-4809-a69e-2f7825ad5ab7",0,0,1,0,2017-01-30
"a41f8852-3441-4d17-aa00-35cefa543406",1,0,0,1,2017-03-31
"b1ba2fc2-0862-4b1c-b5dc-9f71c7be9e34",1,0,0,1,2017-02-10
"b1bee305-60ab-45a8-bc16-09590563ae02",0,0,1,0,2017-03-30
"994c37dd-c844-489e-8c3e-7d9df8ac4571",1,0,1,1,2017-03-22
"20db98e2-0bd9-4026-9757-fccb47fbd739",0,0,1,0,2017-03-09
"d317645d-4967-433b-8fdb-81520c448571",0,0,1,0,2017-02-28
"d0fde7b2-6744-4e8f-a099-2f3514b8f076",0,0,1,1,2017-02-06
"d042fc8d-7160-41ac-a753-3c6f273c52de",0,0,1,0,2017-03-23
"21bef30e-e07b-423d-b0d4-54d5b7a267af",0,0,1,1,2017-03-21
"be0caef5-1559-43e6-84c9-a3ce68787cef",1,0,0,1,2017-01-31
"ef7a6a35-9806-4da4-ae3f-bdd0d9fcd825",0,0,1,1,2017-03-12
"f0a55654-fdb0-41c1-b0c1-e3c47a252830",1,1,0,0,2017-02-08
"62f2ba99-0eeb-4588-9a40-1d9512002e92",1,1,0,0,2017-01-26
"8150145a-9110-4cdd-ac3d-05367875aa3d",0,0,1,1,2017-02-14
"70c50d3a-b529-4328-842e-4e939d6b0bb3",0,0,1,1,2017-02-25
"ed20ab55-f26b-4ec0-8e2d-0e2d958b5489",0,0,1,1,2017-03-28
"ab8c5d02-1c6a-420f-a1e7-c5e7dad67306",0,0,1,0,2017-02-23
"fb90e149-4f64-4669-8856-694367b965e4",1,0,0,1,2017-03-01
"6c40e180-d73a-4f9c-aa12-54fd6a73e0a9",0,0,1,0,2017-01-10
"3978898d-095c-49bf-b272-434918a9d7c6",0,0,1,1,2017-03-30
"58361f35-5655-4e82-b384-7eb5aaebc382",0,0,1,0,2017-02-20
"ca583ba8-1dc8-4ca6-b545-03bac148e8f7",0,0,1,1,2017-01-19
"b2186ee2-5722-4c0e-984a-ed9161ef6de2",1,0,1,0,2017-03-21
"fbb3179c-bff2-489d-9c83-f576d2809177",0,0,1,0,2017-03-24
"2ec89660-04cc-4794-9d19-aefc95e1caaf",0,0,1,1,2017-03-30
"6f155492-f1c3-45fb-9864-27e9a63464c8",0,0,1,1,2017-02-18
"03cad692-367a-4cae-9911-6254920f5dc0",0,0,1,0,2017-02-13
"9c035088-36c5-4ca0-b6a1-67dc55402571",0,0,1,1,2017-03-20
"cd52a335-6748-4e46-91af-4feeaef30abc",0,0,1,1,2017-02-27
"1782916f-5f24-4001-805b-091517ff3069",0,0,1,1,2017-02-01
"65fcca48-f6ea-4bdd-86b9-cd0429fb2dc2",0,0,1,1,2017-03-30
"0693b245-97d6-4a5a-bef9-a064b2dcc6a3",0,0,1,0,2017-01-12
"177c0121-72da-436c-8dea-c53f4a22dccf",0,0,1,0,2017-03-09
"dfd05ce5-ebd9-4766-99f7-5f17b805437e",1,0,0,0,2017-02-01
"e38ced1f-4bf5-4585-9501-f6a93a8cb3bd",1,0,0,1,2017-03-30
"a3f04ce2-38f5-4275-9016-ff857e5e618c",0,0,1,1,2017-01-01
"fea5f67e-62cf-4d33-88c2-ccbcdc80a19b",0,0,1,1,2017-01-02
"740ed2f2-154d-4cc9-b59f-25ca6dce4f29",0,0,1,0,2017-01-19
"f0527486-51fe-4e88-9e72-f46464935394",1,0,1,0,2017-02-01
"329f943a-ea19-4afb-a41d-966f0f86db9b",1,0,1,1,2017-01-24
"f67954a3-8a0e-46ed-ba95-991f47d10310",0,0,1,1,2017-03-17
"5bcbc4c3-4426-49d4-b56f-240d6d5be24a",0,0,1,1,2017-01-01
"f790114b-2985-40f6-9ee5-989ac26a69ba",0,0,1,1,2017-02-21
"eeb9eeab-e271-421e-8e15-56c14ac6d14d",0,0,1,1,2017-02-01
"10e19112-16e1-4058-af34-3d1b7c30914e",0,1,1,0,2017-02-10
"62f0ffb7-5cc4-4c6e-9b5e-cb9ff7afc967",0,0,1,1,2017-03-20
"f8f7caab-9f23-4af4-aad5-e6288fa38b82",0,0,1,1,2017-03-02
"1cc4001c-cc0e-48ee-8ebc-78945c254d1b",1,0,1,1,2017-03-24
"86b9d457-caaf-46ca-b773-e272ec47e65c",1,0,0,1,2017-02-03
"58fb1195-47d4-4c05-8ac4-c8e945f443b5",1,0,0,0,2017-02-12
"f323d7ea-4f7e-421a-a911-beb451a2aaf3",0,0,1,0,2017-01-29
"3dbb83fc-d054-4f18-b6c2-850a3d294a4d",1,0,0,1,2017-02-26
"3a9c5c98-c330-4b1f-b97a-e94b6186c2d3",0,0,1,1,2017-02-10
"1c5055eb-33c6-40c8-9690-fe79391137eb",0,0,1,1,2017-03-24
"c643e181-9822-49ed-9a52-acbe1695e8d4",0,0,1,0,2017-02-19
"2d3a12ca-7ed8-4fb8-a578-f271fa908675",1,0,1,0,2017-03-14
"c397fd06-cc08-4ba4-ad76-c8279b155e54",1,0,1,0,2017-03-25
"4f0b5650-f8ff-4b65-947d-67f36522e1ec",0,0,1,1,2017-01-13
"37d6c094-9631-45af-8e4d-21242d85bf60",1,0,1,0,2017-03-15
"e8cd64dd-488a-47dc-bb9c-8b977d12ea4b",1,0,0,0,2017-01-07
"1dc455b0-e790-4e21-a87a-f98c6f747cb0",1,0,0,1,2017-01-23
"d7c6da21-7f12-4acf-80ce-a7b9a776ce9c",0,0,1,0,2017-02-25
"731eaf41-668b-4971-bc0c-4656b5b289e7",0,0,1,0,2017-03-29
"a3400bd3-3881-4737-aea8-b8c0d592544b",1,0,0,1,2017-01-22
"9aec583e-66fc-4a8d-b398-00a013915918",0,0,1,1,2017-03-01
"c9e4b9e6-34e0-4a09-9d37-956b8ccbf94d",0,0,1,0,2017-02-19
"60e066c6-82cd-4e18-aa38-dff8d1b6b3d2",0,0,1,1,2017-02-06
"7b583196-5c97-455f-a0a0-1eb104f691db",1,0,0,0,2017-03-08
"7a88ced6-5e73-414c-b73e-bed9b1ae5754",0,0,1,1,2017-03-18
"a2a6334a-1ba8-4915-ba4f-b72b35b73225",1,0,0,1,2017-03-18
"92ecf2e4-a4c3-42ff-a3b9-4b093ac637ee",1,0,0,0,2017-03-09
"c280bf53-ed08-48b9-83d3-20a04f56ec0f",0,0,1,1,2017-01-12
"508d7e65-6736-4e4f-b81a-62ae0796ac50",0,0,1,1,2017-02-25
"61684383-268e-4070-a8b7-f11109594479",0,1,0,0,2017-03-23
"85101ef6-6af5-43b8-abb0-08734d609f83",0,0,1,0,2017-02-02
"9771596b-0f14-460a-8ddb-1a9d9a4fc481",0,0,1,0,2017-02-22
"662b10f2-718c-41db-8c0c-c7bb9db4fe54",0,0,1,0,2017-01-12
"42f2ebed-2cae-4cf5-8067-a17152098dd8",0,1,1,0,2017-02-12
"8fe721ec-acbc-49a6-83b7-ca07f17a2203",0,0,1,1,2017-01-20
"fe813fb0-8678-4847-9faf-3dc1f830f4c0",1,0,0,1,2017-01-27
"f9007f6e-1975-4e01-b35a-6cc0f751fc3b",1,0,1,1,2017-01-12
"78295148-442b-4fb5-95cd-25a68a1ed9db",0,0,1,1,2017-01-19
"e843bf4d-294b-4294-b039-1cb22be3dd5c",0,0,1,0,2017-01-10
"fae9ae77-2b2e-4264-bd51-e6927d7b7768",0,0,1,1,2017-03-28
"630f1f0e-8600-463b-bdee-607eef627175",1,0,1,0,2017-01-11
"c5da8e96-1ecf-4502-82fd-78c01d9f1a02",1,0,1,0,2017-03-18
"d22c72a8-f1ba-48b8-a1ed-a5340b98eb00",0,0,1,0,2017-02-02
"17d6ecbe-4463-4a94-8469-6f738cb509c5",0,0,1,1,2017-02-24
"18472fce-094a-498a-8fef-f73fd2c8739a",1,1,0,1,2017-03-12
"99159dbb-24ee-4d22-a936-82c0bcdcbe41",1,0,0,1,2017-02-25
"56760717-efd8-4869-b8fb-e1300edf147d",0,0,1,1,2017-01-10
"8de773b8-49d5-41a7-b935-e43271f611ab",1,0,1,0,2017-02-21
"4b65fabc-07a9-4cdf-841b-982975f9a2e3",0,0,1,1,2017-03-14
"339cb570-8bc3-46ea-bb3f-d916b7fdbe8e",0,0,1,0,2017-02-24
"7fcec196-34e1-4d64-ac60-d8f95aaa9f2c",1,0,1,0,2017-03-27
"6a62683a-cf34-4152-b888-b03db5a87508",1,0,1,0,2017-02-18
"76038f6d-8d78-49a8-a8db-e9eacefe20e3",1,0,1,1,2017-01-31
"790414f9-aaac-4a1c-b6e4-b090eb30067f",0,0,1,1,2017-03-27
"29267899-60a4-49d4-9726-58b54eadf3e4",1,0,0,0,2017-01-18
"d99be1dc-e38c-4aac-a5c8-56805d2cb1fc",1,0,1,1,2017-02-17
"0ea44191-f543-4342-ac2f-2454d387e839",0,0,1,0,2017-02-14
"11e2f93d-7044-4611-b42a-0f1c77c82efa",1,0,0,1,2017-03-27
"4e30add3-5ce8-4c86-8d0f-c79fa171475a",0,0,1,0,2017-03-03
"0f133053-00ae-477b-a1ae-c6484fe0fafd",1,0,1,0,2017-01-24
"a6546ebf-de7a-4c85-9996-fbd8680c22ac",0,0,1,0,2017-01-04
"e9df10e9-7358-4ade-a4f6-52b983bb3937",0,0,1,0,2017-01-05
"f31d016c-c081-4728-ac77-1d1fad0b7e0a",0,0,1,1,2017-01-28
"007bd2cb-19b0-4da9-8755-b0d4eddf16d4",0,0,1,0,2017-01-28
"bfc1ab34-97b0-4c88-b9b7-6896518dad5e",1,0,0,0,2017-02-15
"b1c2ff1f-845e-44ec-b1ed-34cd0d60c48e",0,0,1,1,2017-02-24
"6adac402-70df-4fcc-a8c5-53342e68b1ca",0,0,1,1,2017-03-26
"bb50c33c-ee22-4386-a1a8-001af63539d5",1,0,0,1,2017-01-22
"35c88a00-a6dd-43b3-b296-bc7e5e2fb69e",0,0,1,1,2017-01-20
"05c53131-8a20-4cfa-b871-f9dfbf153839",0,0,1,1,2017-03-01
"04a76c69-b26d-4d41-8b77-7bdf81704e2d",0,0,1,1,2017-02-23
"cdec0ad9-7112-440c-9ed2-5dcc25836b75",0,0,1,0,2017-03-23
"a33e832b-f1eb-4854-8c61-bf736813ec7f",0,0,1,1,2017-03-24
"4ee1dbc8-a2ca-473c-b115-94b2847bfc61",1,0,0,0,2017-03-15
"353bf54c-6983-4f5c-bd7c-86b596c8b470",0,0,1,1,2017-03-19
"b003bf52-8456-4c54-9c39-0f2af8a4970f",0,0,1,0,2017-03-17
"91a27e1c-3337-41b6-baf8-b89cbab8fe77",1,0,0,1,2017-02-27
"cb00c728-9cec-4c5c-bb4c-e43e24a5010f",1,0,1,1,2017-02-25
"0553eab0-5f10-4ade-9022-85368a45995c",0,0,1,0,2017-01-09
"29b896df-bc8b-455f-a732-3c86223410a1",0,0,1,0,2017-02-09
"97326bf2-7c7d-4b8f-a30a-e05a5d8c03af",0,0,1,1,2017-02-11
"7e72af4a-ba09-4f46-9b08-a151cbec5583",0,0,1,1,2017-01-15
"38548965-2d68-448c-9240-134a207af326",0,0,1,1,2017-01-05
"67b96107-ac6d-4b78-b82a-c04bcef22518",0,0,1,1,2017-01-21
"edb79e98-6807-475b-b6fd-68adbf9e2b57",1,0,0,1,2017-02-09
"2abc8a69-b23c-48a4-9507-085b8440d0a8",0,0,1,1,2017-03-14
"7a1b7e62-82e9-4833-a84c-0826f6e92fad",1,0,1,0,2017-01-15
"34e54616-2a94-4a62-bed2-c164b5c2e951",0,0,1,0,2017-02-15
"34384ce2-64df-4bdc-87bc-9ab738cf2064",0,0,1,0,2017-01-13
"8d55c9cf-da9d-4a76-83a8-b2825d62dfd6",0,1,0,1,2017-03-09
"59dc1b8c-ee0f-449e-b1d8-079e1431cef0",0,1,1,0,2017-01-17
"64744e93-d9bd-49ec-b321-9a9597878725",0,0,1,1,2017-02-12
"345144e6-da6a-4948-b596-513ae5733a87",1,0,0,1,2017-02-07
"6db2dd3d-cabf-40ea-9498-1788d4797a27",1,1,0,0,2017-01-16
"c68c052e-60c5-4ca1-abde-9664b8d06ddd",0,0,1,1,2017-02-22
"5598a5a4-c66a-4a5d-a5b3-1aaaa862bcfb",1,0,1,1,2017-01-11
"e681747f-bb17-403f-ab0a-3fa25c1fa30c",0,0,1,0,2017-01-28
"0f8987b0-cbd1-401f-a03e-850e8eef74d3",1,0,1,1,2017-02-07
"a2949884-06be-41bc-915b-908842221232",0,1,1,1,2017-03-12
"0f679c4d-d0c8-491a-bbff-e0d6cbccfbcd",0,0,1,1,2017-03-16
"1bb1b163-1ea4-4ddb-ba6d-ae05897a0a49",0,0,1,1,2017-03-30
"e48844c5-fc9a-4672-b172-769e73e1bed7",1,0,1,1,2017-01-30
"dee2bff2-a32c-4e64-b861-c810d674c668",0,0,1,0,2017-02-28
"4e75354d-9b5f-4e8b-b1bf-56856c44333b",0,0,1,0,2017-01-15
"db94df04-6c84-4a74-b11a-7b36a354f80b",0,1,0,0,2017-02-18
"67dfe504-936f-4a93-b81f-7cc8ef3e4661",1,0,0,0,2017-02-26
"455e537f-ed2e-4e5d-93f9-d40b580a8516",0,0,1,1,2017-03-29
"9d22d534-195f-4980-bf70-ee7957b3931f",1,0,1,0,2017-01-26
"3908c944-3bf4-473e-99e0-1d884e6ca69c",0,0,1,1,2017-02-27
"4277c4cd-9e07-429b-8cf6-b1804f9eb560",0,0,1,1,2017-01-04
"79e70248-2452-4ea9-9f1b-04e2c5b53820",0,0,1,1,2017-01-29
"5d8e008a-fc8e-41fb-a8ce-7536b6989183",0,0,1,1,2017-02-01
"88949350-5bc2-4b3d-b784-55cde2428100",0,0,1,1,2017-03-28
"1b32636d-6415-4250-b2e4-c05e8bf1a24c",1,0,0,1,2017-03-02
"20b67974-bc8d-47cc-b241-f9e57bae97e3",0,0,1,1,2017-03-25
"0368c022-9c11-4c2d-b015-5bb6a16193b7",0,0,1,0,2017-01-02
"dcb49ef4-ba0c-4fb6-bfd3-681d7c8665ca",1,0,1,1,2017-03-02
"9f61289e-9b16-4770-8c82-86ecb506d99a",0,0,1,1,2017-01-05
"59f0251b-3450-4b53-a58a-9b8131cbcb1a",0,0,1,0,2017-03-10
"433de5f4-45ce-4082-8947-cb66df71bc1a",1,0,1,0,2017-01-18
"fe2c1a1a-32a1-47d5-b838-ccf9a11ac6c4",1,1,0,0,2017-03-01
"82f9ce44-06d5-4562-b3ae-f95c5aed4698",0,0,1,1,2017-03-28
"9a2c2a49-bc49-4e57-87d5-c67e38f49c50",0,0,1,1,2017-01-01
"8311b73a-1484-40df-93a7-889f50ea5f44",0,0,1,1,2017-03-12
"047b66b5-f009-48f4-90d1-a64bf5f44fd7",0,0,1,1,2017-02-01
"f118f179-e594-4094-be03-6398ff078f02",1,1,0,0,2017-03-04
"8c351f06-ce37-417f-a7d5-ccaaf5552d42",0,0,1,0,2017-02-10
"cf9be488-7ac1-4a0f-b65b-044a92b08571",1,0,1,0,2017-01-18
"8fdae252-060c-4d74-8a62-1c1e91d35935",1,0,1,0,2017-02-26
"cb5d6ddf-e0e1-416f-b803-6077fc1655cc",0,0,1,1,2017-03-27
"f07f7647-8c77-4773-8b2d-98d3551b4388",0,0,1,1,2017-03-21
"14240e6f-3105-4f7a-86dd-cbb267013138",0,0,1,1,2017-03-15
"078024bc-3fa6-4ab3-ac42-55c59a2c39fe",1,0,0,0,2017-01-17
"9f9852fc-d2db-488d-a667-c94653e68e08",1,0,0,0,2017-02-17
"f832798d-cc0e-4bfa-a0cc-0b23c65734d0",0,0,1,1,2017-02-15
"ea808cdd-6126-4e5c-933d-92306da522e2",0,0,1,1,2017-03-11
"d32f4dd8-4065-4439-a60b-80f4f26dfaad",0,0,1,1,2017-01-30
"9099f623-2013-41d2-aab2-dcd3fffbaf9b",0,0,1,1,2017-01-15
"0007a080-a326-488a-b1e5-99aa21a6b0db",0,0,1,1,2017-01-06
"f4689411-2220-40cf-9633-2ca5711ca787",0,0,1,0,2017-01-20
"fb3abb12-199e-4339-8bda-7594af9b596a",1,0,1,0,2017-01-10
"fe70b0d4-3300-45e1-ab1b-e90dbf555d68",0,0,1,0,2017-02-27
"88492b9d-d480-4c0b-8bb7-4aab3ab3f3f2",0,0,1,0,2017-01-02
"67c20801-9d53-491b-9eef-08c5bdf1d692",1,0,1,0,2017-03-30
"76252d2d-3dbd-4dfe-bf0e-2aee434708d1",0,0,1,1,2017-02-16
"beb83508-57bf-4f0f-a02c-480cdd0a7622",0,0,1,0,2017-02-16
"d702788b-d0c7-466c-938e-0b83cd56339f",1,0,1,1,2017-03-31
"cd1dfe9d-02e8-4e1d-8417-07de2690f97d",0,0,1,1,2017-01-19
"857da16b-facf-42a7-a7a8-b3b9c37e01f8",0,0,1,1,2017-02-03
"f811e4b0-f117-43a3-8455-050135abcc1c",1,0,1,0,2017-02-08
"7118afc7-6050-4e2f-af5f-b9c066391570",0,0,1,0,2017-03-04
"67ea7af4-80c8-4cd9-8609-89e19d72f188",0,0,1,1,2017-01-04
"8f3efc50-0247-4283-bcb5-39e11da5a304",1,1,0,1,2017-01-08
"4c18028c-5825-4667-aa92-676d786a4771",0,0,1,0,2017-02-25
"8ceb2932-bc3e-4111-9c59-fb0835b0f534",0,0,1,1,2017-02-13
"24c5f71d-ab82-40f0-a538-be0fb57d0458",1,0,1,1,2017-03-04
"c75b9012-5156-487a-944c-53ed317d48d9",0,0,1,1,2017-03-15
"7a78540e-cf3f-4a8f-9256-2e0a016eebe8",0,0,1,1,2017-01-10
"9e3af4f8-4344-407e-aa40-08a419a48d58",0,0,1,1,2017-02-28
"28b4dbd0-dcf8-4b7c-9087-b98f0c9d029e",1,0,1,1,2017-03-07
"5f80897d-7a45-48ab-a45a-e83ffe9527c1",1,0,0,0,2017-01-08
"0eedc2a3-5f9d-47e9-9d16-034a0c136684",0,0,1,1,2017-01-28
"7df79fe5-0da3-4ab1-a300-1df568f0930f",1,0,1,1,2017-01-22
"c132168f-bcdf-4408-ae05-4da0d8017eaa",0,0,1,1,2017-01-08
"f8e59927-8c6d-4615-bea4-cb8992ccc3cd",0,0,1,0,2017-01-11
"9f3aa7c5-9be5-4c06-8f27-fc25bbada75a",0,1,1,1,2017-02-09
"05dbd121-6a98-47fa-be4a-bc1cc1624ffa",1,0,0,1,2017-03-06
"589f8438-5314-45b1-aae8-3d0d91dff811",0,1,0,0,2017-03-31
"1b1f1f81-c744-46b2-b194-47969209b932",0,0,1,0,2017-01-05
"56c7a991-6cf6-44df-9889-b25b967d4887",0,0,1,1,2017-01-19
"bfe6c876-e478-45fd-a89c-9c10545a8eae",1,0,0,1,2017-02-10
"12b7ca25-1179-4e00-bac1-c7a0ccc58cd3",0,1,1,1,2017-03-14
"739e32d3-9219-409e-90f2-b507cae4f575",1,0,0,1,2017-02-20
"fe465309-dcd8-41f2-b67f-71aad306468b",0,0,1,1,2017-02-24
"8b528923-8419-418f-9adb-ea1c91750afe",0,0,1,0,2017-02-19
"939eb47d-2ab8-4775-b7ac-c1cc1f074192",1,0,1,0,2017-01-16
"782f23d2-6a49-4d68-9cd2-62ee75575a9f",0,0,1,0,2017-01-31
"703131dc-dce9-4f8d-961b-b47df876f899",1,0,1,0,2017-02-18
"13f1a3a0-1f9a-411e-8f86-f0cdf7af5551",0,0,1,1,2017-01-05
"a09f0884-0f9e-422d-98d2-92ad21240262",1,0,1,1,2017-01-19
"78ed70c5-c18a-4442-900c-e82882cb2701",1,0,1,0,2017-02-17
"603aabf9-204e-4496-94af-16667589f17b",0,0,1,1,2017-01-22
"2fb4f609-0f2f-4423-b6c2-a3f8a614d2fe",0,0,1,0,2017-03-22
"fd6935c1-dc47-49a3-ad64-4625a4093d4f",0,0,1,1,2017-03-22
"9c5f234d-fe6d-4d33-ad06-c89da040b189",0,0,1,1,2017-03-19
"4e6c81bd-5e87-4f6e-af1d-17532adb5cb5",0,0,1,1,2017-02-13
"886e0e9c-ee27-49d2-a4b6-d4a45c56c27b",0,0,1,1,2017-01-05
"10fa9dd5-196b-4642-b52b-b8a0633cc4b1",0,0,1,1,2017-03-31
"5fa2f6c4-76df-47f4-8645-934533302af7",0,0,1,0,2017-03-08
"0e3a8a98-3471-4ffd-bbba-04ed0b912b7f",1,0,0,1,2017-01-13
"321ae03a-74d2-4528-bf6f-7bf966da14f3",0,0,1,1,2017-01-27
"fc8eed25-eab7-43b5-a869-e8e0faa7a5cb",0,0,1,1,2017-02-28
"6e6eee02-8db8-4060-9949-dc9f84be8ff4",1,0,1,0,2017-03-07
"ebdff384-4ad9-40c9-8992-b1179572d274",1,0,1,0,2017-02-18
"defac19b-fcb3-47dd-be71-c37b8a680782",0,0,1,1,2017-02-24
"1fa5894d-c9d9-4bf7-8c77-2cfbf8cc983f",0,0,1,0,2017-04-01
"5197f873-df91-4d46-a288-220ce0c6800d",1,0,0,0,2017-02-08
"70925656-5563-4719-bbad-add0f94572d8",0,0,1,1,2017-04-01
"024dafb0-1a6a-444f-bc08-678427459b9b",0,0,1,1,2017-01-22
"22d9ebed-c207-4c52-a9e3-575af596eb25",0,0,1,1,2017-01-07
"f1ccfe1d-fefd-4756-b08d-c0026c9fc8e1",0,0,1,1,2017-01-20
"b0f29f12-ff37-4139-82e5-e87f593b7637",0,0,1,0,2017-03-02
